CFC_ID;Lider_User_Name;Num_Miembros;Izquierda;Derecha;Libertario;Centro;Miembros;Arcos
12815132;elmostrador;1;0;0;100;0;12815132;
1397403707612991489;JorgePa57896921;1;0;0;0;0;1397403707612991489;
1397406613162573824;OscarAm80985063;1;0;0;0;0;1397406613162573824;
1384739248188821506;MaiteCa33225829;1;0;0;0;0;1384739248188821506;
1397418981477203968;MarioZi12817978;1;36.7893;30.1003;0;33.1104;1397418981477203968;
1260758008302391297;Elizabe58209266;1;0;0;0;0;1260758008302391297;
1397214079605952517;JeanLoupens;1;36.1592;29.5848;0;34.2561;1397214079605952517;
1236030594250952710;Jeanjeandayiti;1;0;0;0;0;1236030594250952710;
1244376793370558465;ImmaculaV;1;0;0;0;0;1244376793370558465;
756480472033533952;AtisPeyim;1;0;0;0;0;756480472033533952;
1073775546277027840;DieudonneDioma;1;0;0;0;0;1073775546277027840;
931031654537113600;CarlMontina;1;0;0;0;0;931031654537113600;
1222197666567852033;CheryKarcy;1;0;0;0;0;1222197666567852033;
1199014297659162632;VanieVanille;1;0;0;0;0;1199014297659162632;
846129491198070786;Garby603;1;0;0;0;0;846129491198070786;
485968509;LinderMarc;1;0;0;0;0;485968509;
4830290950;DadeObservateur;1;0;0;0;0;4830290950;
1358128149255569414;JeffBrice9;1;0;0;0;0;1358128149255569414;
1383810141464657930;SondybeaubrunN;1;0;0;0;0;1383810141464657930;
1296133284318056449;YvensonTilus007;1;0;0;0;0;1296133284318056449;
1341934384790851587;SaintChakirra;1;0;0;0;0;1341934384790851587;
1347650042639876099;NayvlaJ;1;0;0;0;0;1347650042639876099;
1385981035444322308;BlendzP;1;0;0;0;0;1385981035444322308;
1379037433661120514;EsqLlm;1;0;0;0;0;1379037433661120514;
1382350151394717701;Sheldineetienne;1;0;0;0;0;1382350151394717701;
1357359060056739840;NFiable;1;0;0;0;0;1357359060056739840;
2540809682;SamanthaCatril;1;35.3349;31.4088;0;33.2564;2540809682;
17126859;aortiz1970;1;0;0;0;0;17126859;
3215385810;PleasantSenses_;1;0;0;0;0;3215385810;
1226091974417113089;SandomDelivery;1;0;0;0;0;1226091974417113089;
1249943400499089408;LaCisternaVeci;1;0;0;0;0;1249943400499089408;
1202628436210147331;Sergios60975178;1;0;0;0;0;1202628436210147331;
1248357406087790592;rretamal3;1;0;0;0;0;1248357406087790592;
209191781;Shandu99;1;0;0;0;0;209191781;
118004848;Arturo_saez;1;0;0;0;0;118004848;
322813739;sergdavis;1;35.4839;29.0323;0;35.4839;322813739;
465656113;wplagges;1;0;0;0;0;465656113;
3300005536;Planetaria_;1;0;0;0;0;3300005536;
3395471363;astrojor;1;0;0;0;0;3395471363;
1128153470580789248;anothermegone;1;0;0;0;0;1128153470580789248;
1228675925664907264;qcatcworld;1;0;0;0;0;1228675925664907264;
1082684654325510144;bakantugato;1;0;0;0;0;1082684654325510144;
1274158377149571074;LastraFrancisca;1;0;0;0;0;1274158377149571074;
744013688;RobertoKPax;1;0;0;0;0;744013688;
1197565097020928001;LodeiroLucas;1;0;0;0;0;1197565097020928001;
1232163402128281600;CisternaOsorio;1;0;0;0;0;1232163402128281600;
966382511176736769;simon_soyarzun;1;0;0;0;0;966382511176736769;
1123827097766592513;paris_constanza;1;36;28;0;36;1123827097766592513;
1273267880881205250;sciartlatam;1;0;0;0;0;1273267880881205250;
99685034;J_Starkiller_85;1;0;0;0;0;99685034;
969519033929404417;patrizolam;1;0;0;0;0;969519033929404417;
342884822;PauladelSur;1;0;0;0;0;342884822;
1318293386470821888;UnabDcf;1;0;0;0;0;1318293386470821888;
190522683;profeval28;1;0;0;0;0;190522683;
100115370;hyper_spectral;1;0;0;0;0;100115370;
815317728;CEDENNA;1;0;0;0;0;815317728;
168972283;nicofreire;1;0;0;0;0;168972283;
209368363;EmRussellChile;1;0;0;0;0;209368363;
1931749506;Saavedratercero;1;0;0;0;0;1931749506;
1379444660783960065;do_sqb;1;0;0;0;0;1379444660783960065;
709999562979745792;rosset_busch;1;0;0;0;0;709999562979745792;
1397217295626379265;hernanc75049161;1;0;0;0;0;1397217295626379265;
1397557779943116800;Javier16051263;1;0;0;0;0;1397557779943116800;
1397563754150338565;Leonord14412443;1;0;0;0;0;1397563754150338565;
1397564648786960389;yoya862;1;0;0;0;0;1397564648786960389;
1397575980563193860;Lorenzob702;1;28;28;0;44;1397575980563193860;
1382086911657918468;rosendo_ch;1;0;0;0;0;1382086911657918468;
1397587983705022464;WladBurg1;1;0;0;0;0;1397587983705022464;
1397597400123035650;Jc44299481;1;0;0;0;0;1397597400123035650;
1397597490535440390;manzo_villegas;1;0;0;0;0;1397597490535440390;
1397613300846825476;Steven63612093;1;0;0;0;0;1397613300846825476;
1397614179780079617;chipdechocolat1;1;0;0;0;0;1397614179780079617;
1254518494357590017;DanielC54749729;1;0;0;0;0;1254518494357590017;
1397633056031318016;sebaneculqueo30;1;0;0;0;0;1397633056031318016;
1397638353416294400;Alejand05928085;1;0;0;0;0;1397638353416294400;
1397639854612156420;Martin59688962;1;0;0;0;0;1397639854612156420;
1397646223562129410;godoy_monsalve;1;0;0;0;0;1397646223562129410;
1384293376183267338;MarianelaSerey;1;0;0;0;0;1384293376183267338;
1397659956019712002;Xarito35996700;1;0;0;0;0;1397659956019712002;
2201581890;jazminrubio72;1;0;0;0;0;2201581890;
1146600050;ccbvera;1;0;0;0;0;1146600050;
1948686331;AbogadosSantia1;1;0;0;0;0;1948686331;
4361400623;RetamalesIvan;1;42.7481;26.7176;0;30.5344;4361400623;
710256041653620736;Coffeelicious15;1;0;0;0;0;710256041653620736;
113456113;MVALENZUELAV;1;0;0;0;0;113456113;
709418193710936064;JuanCarlosAbud;1;0;0;0;0;709418193710936064;
512542996;Noticiero_SUD;1;0;0;0;0;512542996;
2535347643;LugoSulem;1;0;0;0;0;2535347643;
118478321;MiguelCampana;1;0;0;0;0;118478321;
2863835713;rvalenzuelalds;1;0;0;0;0;2863835713;
69348649;enriqueretamale;1;0;0;0;0;69348649;
120887619;djwofer;1;0;0;0;0;120887619;
1146688427561279488;nubedeacuarelas;1;0;0;0;0;1146688427561279488;
1397692600220540932;nadixion1;1;0;0;0;0;1397692600220540932;
1397700805038415874;Javiermadinah;1;0;0;0;0;1397700805038415874;
1397717395733684225;Jose36268155;1;0;0;0;0;1397717395733684225;
1389534741049794562;ToussaintJose11;1;0;0;0;0;1389534741049794562;
1397722156226813958;Giorgio40208349;1;0;0;0;0;1397722156226813958;
1397732546507689986;Karla576777844;1;0;0;0;0;1397732546507689986;
1397736547781427204;BrunoBivort;1;38.5757;26.7062;0;34.7181;1397736547781427204;
3066806441;Diegocp27i;1;0;0;0;0;3066806441;
132705840;rvperezl;1;0;0;0;0;132705840;
140295419;LuisAlvarezV;1;0;0;0;0;140295419;
152101973;oabarzua;1;0;0;0;0;152101973;
871931231629443072;SanguesaP;1;0;0;0;0;871931231629443072;
1379505093121355781;GaonNatacha;1;0;0;0;0;1379505093121355781;
1397735998310735885;JuanaRivasSoto4;1;0;0;0;0;1397735998310735885;
1267637520642314248;ganamuz;1;0;0;0;0;1267637520642314248;
1397739606481772546;Bigdateosabequ1;1;0;0;0;0;1397739606481772546;
1393055287725240323;Gataconstituci1;1;0;0;0;0;1393055287725240323;
1460890920;sofiagonzvlez;1;0;0;0;0;1460890920;
1395233761940418564;Jose38584734;1;36.1592;29.5848;0;34.2561;1395233761940418564;
1383782535969185795;Marcela31515282;1;0;0;0;0;1383782535969185795;
1383587169642504194;Mariluz86331108;1;0;0;0;0;1383587169642504194;
1397889777479958529;Nicolas19249438;1;0;0;0;0;1397889777479958529;
1378332059320614913;Sapaman9;1;0;0;0;0;1378332059320614913;
308523171;VictorVitokus;1;0;0;0;0;308523171;
1347027966090506241;beckersamv;1;0;0;0;0;1347027966090506241;
1091463656880160768;Ninoskytaa1;1;0;0;0;0;1091463656880160768;
1397939290605228042;CamiloNS2;1;0;0;0;0;1397939290605228042;
1397950278381584393;RaulGon61103988;1;0;0;0;0;1397950278381584393;
1195050914949804034;fhs3112;1;0;0;0;0;1195050914949804034;
1397671953503240197;CMIRAND88302978;1;38.3562;28.7671;0;32.8767;1397671953503240197;
1397988283112624128;Dante14872237;1;0;0;0;0;1397988283112624128;
1397988174631211013;EvilexisVelzqu1;1;0;0;0;0;1397988174631211013;
1353150088646950912;JenniferInostr8;1;39.1304;26.087;0;34.7826;1353150088646950912;
117559640;tenpaz;1;0;0;0;0;117559640;
1342854450881376256;Fernand70557830;1;39.819;25.3394;0;34.8416;1342854450881376256;
723570615375040512;kimsomerhalder;1;0;0;0;0;723570615375040512;
1294661629859201024;martinaa4k;1;0;0;0;0;1294661629859201024;
1398048836774469637;Alejand25488555;1;0;0;0;0;1398048836774469637;
1394816897384914950;Aniella95648392;1;0;0;0;0;1394816897384914950;
4324808267;ClaudioRebolle7;1;30.4348;34.7826;0;34.7826;4324808267;
370703209;cmattmann;1;0;0;0;0;370703209;
305778585;alarcon_nestor;1;30.2326;34.8837;0;34.8837;305778585;
988808690110222336;JuanCar23982742;1;0;0;0;0;988808690110222336;
274786138;carlosarellanob;1;0;0;0;0;274786138;
1344650315258331137;cgadelcampo9009;1;35.7751;31.0051;0;33.2198;1344650315258331137;
1193648668009742336;ReinaVi08712691;1;31.5264;29.6719;0;38.8017;1193648668009742336;
220300724;agramirezb;1;0;0;0;0;220300724;
76783487;maceiraschile;1;0;0;0;0;76783487;
105958858;vasquezdepablo;1;0;0;0;0;105958858;
1272320532411793411;CuminSamuel;1;0;0;0;0;1272320532411793411;
1285634981558210561;sancarde;1;0;0;0;0;1285634981558210561;
736570589704425477;InesFernandezR4;1;0;0;0;0;736570589704425477;
563827551;jaz_barticevic;1;0;0;0;0;563827551;
1220177943382630401;PalauLola;1;0;0;0;0;1220177943382630401;
384093767;riveran1962;1;0;0;0;0;384093767;
1350079345054932994;Boritopan2;1;0;0;0;0;1350079345054932994;
3237476783;tativilajuana;1;0;0;0;0;3237476783;
1079127316993900545;Matio94346391;1;0;0;0;0;1079127316993900545;
1141552395773784071;Jotha57650714;1;0;0;0;0;1141552395773784071;
1365724259549593605;CristiPatriota;1;0;0;0;0;1365724259549593605;
730817082485551104;feba0309;1;0;0;0;0;730817082485551104;
1334908749992046601;Donpatr29593428;1;0;0;0;0;1334908749992046601;
106853796;Arpon0208;1;0;0;0;0;106853796;
1855428674;mmarquez12;1;0;0;0;0;1855428674;
1398092762281566210;BnjaLeonD;1;0;0;0;0;1398092762281566210;
2926819647;anabel_monsalve;1;0;0;0;0;2926819647;
202819987;evyengh;1;0;0;0;0;202819987;
1211495236444114944;jennife27675902;1;0;0;0;0;1211495236444114944;
1398139329638277120;SilviaFuenzali3;1;0;0;0;0;1398139329638277120;
874423107083272193;InezPerry16;1;0;0;0;0;874423107083272193;
911256230596923392;mar55k;1;0;0;0;0;911256230596923392;
274760519;law43;1;0;0;0;0;274760519;
1226918361042477056;PablovotaNO;1;0;0;0;0;1226918361042477056;
1184582351864696834;PATRIOTA3291143;1;0;0;0;0;1184582351864696834;
1398041618679222272;Rosi41150504;1;0;0;0;0;1398041618679222272;
1393581163655180290;CARLOSD14120022;1;0;0;0;0;1393581163655180290;
1398252494476791813;u_joseto;1;0;0;0;0;1398252494476791813;
1398268028823932932;FouereSara;1;0;0;0;0;1398268028823932932;
1398282845374844930;ange_zv;1;0;0;0;0;1398282845374844930;
1301610560518266886;JuanFriz4;1;0;0;0;0;1301610560518266886;
1327318511937581056;produmax_cl;1;0;0;0;0;1327318511937581056;
1398295956181983242;yanez_lazo;1;0;0;0;0;1398295956181983242;
1179112686640144384;Victor82874886;1;0;0;0;0;1179112686640144384;
1397964621835816962;ArletteRoman10;1;0;0;0;0;1397964621835816962;
76558709;GrupoPapaNegro;1;0;0;0;0;76558709;
1155549283065745409;SusanPh17069715;1;0;0;0;0;1155549283065745409;
1398332137154265089;RubenF78375749;1;0;0;0;0;1398332137154265089;
91718467;Paosantisima;1;33.9768;27.7992;0;38.2239;91718467;
985920854;dacho1961;1;0;0;0;0;985920854;
710061848;ochoa_cabello;1;0;0;0;0;710061848;
258195130;ajta22fcb;1;0;0;0;0;258195130;
109019737;EdwardoGallegos;1;0;0;0;0;109019737;
90902283;eRe_6;1;0;0;0;0;90902283;
263926691;DaveManpics;1;0;0;0;0;263926691;
111085636;GratefulEnergy;1;0;0;0;0;111085636;
870582007;nanamorenohdez;1;0;0;0;0;870582007;
471999492;EP_dice;1;0;0;0;0;471999492;
391712704;Walter3m;1;0;0;0;0;391712704;
158765924;elgafohincapie;1;0;0;0;0;158765924;
1730863237;EquilibrioEmoc8;1;0;0;0;0;1730863237;
2207846719;Sonrisanavidad;1;0;0;0;0;2207846719;
478394665;gabologon;1;0;0;0;0;478394665;
1013595948;andrefelgiraldo;1;0;0;0;0;1013595948;
2290742782;alehermo1510;1;0;0;0;0;2290742782;
2393601577;nana_morenohdez;1;0;0;0;0;2393601577;
2359663615;Armandopert;1;0;0;0;0;2359663615;
20998264;lentesfeos;1;0;0;0;0;20998264;
2775168854;HappyRoom2;1;34.5912;27.673;0;37.7359;2775168854;
264802537;DePacotilla;1;0;0;0;0;264802537;
3241436787;vidacultiva;1;0;0;0;0;3241436787;
3624339147;legnospazio;1;0;0;0;0;3624339147;
3952408545;Carlos_Pineiros;1;0;0;0;0;3952408545;
3228407631;CasandisCasta;1;0;0;0;0;3228407631;
1058330280241586176;NanardVANDEVIL1;1;0;0;0;0;1058330280241586176;
1062447976122081285;inversori;1;35;30;0;35;1062447976122081285;
165269276;leidyrodiguez;1;0;0;0;0;165269276;
290472726;mvga_m;1;0;0;0;0;290472726;
1398352449052807168;maxilatrillerg1;1;0;0;0;0;1398352449052807168;
107598660;cmonavarretec;1;0;0;0;0;107598660;
1872528684;PabloInfanteR;1;38.7674;28.4294;0;32.8032;1872528684;
157154783;neneeprado;1;0;0;0;0;157154783;
322903557;andresmedina92;1;0;0;0;0;322903557;
501367885;SICarvajalA;1;0;0;0;0;501367885;
554479527;borjabesa;1;0;0;0;0;554479527;
190028847;MaElisaZavala;1;0;0;0;0;190028847;
226748853;nicolas_merino;1;0;0;0;0;226748853;
77823472;BenjaminCuevas;1;0;0;0;0;77823472;
324077380;JesuWielandt;1;0;0;0;0;324077380;
15445269;CADEUC;1;0;0;0;0;15445269;
520584552;jakadria;1;0;0;0;0;520584552;
130210098;NLeonR;1;0;0;0;0;130210098;
350534298;carobuneder;1;0;0;0;0;350534298;
155341276;jgarnhamh;1;0;0;0;0;155341276;
366410564;MauricioMauro33;1;0;0;0;0;366410564;
2232573061;BlogTertulia;1;0;0;0;0;2232573061;
2169695553;oflizana;1;0;0;0;0;2169695553;
403847143;arturitrola;1;0;0;0;0;403847143;
2830578669;fundetrabajos;1;0;0;0;0;2830578669;
2872560538;TIxD_chile;1;0;0;0;0;2872560538;
623969686;tfreire94;1;0;0;0;0;623969686;
187571575;JoseZanolli;1;0;0;0;0;187571575;
714857936049348608;CCiudadanoO;1;0;0;0;0;714857936049348608;
2370949304;JosTomsHargousF;1;0;0;0;0;2370949304;
822216335879000064;sarab1137;1;0;0;0;0;822216335879000064;
104673786;CarlosAlvaradoG;1;0;0;0;0;104673786;
2439112478;aleferreirog;1;0;0;0;0;2439112478;
445916963;jtsaez;1;0;0;0;0;445916963;
1398384896889036807;YoshikunjoParr2;1;0;0;0;0;1398384896889036807;
1398386509028511746;mariain36066795;1;0;0;0;0;1398386509028511746;
1397346185849999369;MarciaG62317058;1;0;0;0;0;1397346185849999369;
1372655550127820801;FelipeMonteroC3;1;0;0;0;0;1372655550127820801;
962828611542798336;Werken_Rojo;1;0;0;0;0;962828611542798336;
1387899708912377857;DiegoCo01324786;1;0;0;0;0;1387899708912377857;
1127341563850498048;raimundolarrain;1;39.2523;28.0374;0;32.7103;1127341563850498048;
1395826675599003656;ChiriguaV;1;0;0;0;0;1395826675599003656;
245434686;Leon_Cata;1;34.8416;25.3394;0;39.819;245434686;
14644560;Mariosantoni;1;0;0;0;0;14644560;
1266087510;johnprietz;1;0;0;0;0;1266087510;
901116296154173440;cool_diny;1;0;0;0;0;901116296154173440;
855504324545335296;DonaldTchileno;1;0;0;0;0;855504324545335296;
763635503103180800;lovenotew;1;0;0;0;0;763635503103180800;
988505090699988992;Rigueur17;1;0;0;0;0;988505090699988992;
937389566062981130;Ckarina73;1;0;0;0;0;937389566062981130;
1055517886024990721;Francis30059592;1;0;0;0;0;1055517886024990721;
78614427;EmiliaRiosS;1;0;0;0;0;78614427;
781582375218216960;levmauc;1;0;0;0;0;781582375218216960;
842655986875740161;mascararoja211;1;0;0;0;0;842655986875740161;
123247433;CaritoDelSure;1;0;0;0;0;123247433;
439175591;AprendaRock;1;0;0;0;0;439175591;
161841684;wolfgang_v;1;0;0;0;0;161841684;
103597091;pelaoale;1;0;0;0;0;103597091;
216803659;DonCokeArayaT;1;0;0;0;0;216803659;
1043333359781519360;catt_cat509;1;36.3112;29.3948;0;34.2939;1043333359781519360;
906237144531951617;Zoe509HT;1;0;0;0;0;906237144531951617;
166981569;rescatefelino;1;34.0909;31.8182;0;34.0909;166981569;
1396329108485726214;gmmahmud10;1;36.1949;30.6264;0;33.1787;1396329108485726214;
1330198745917558784;MdRimon69636285;1;0;0;0;0;1330198745917558784;
1196055925292859392;HridoyI04877849;1;0;0;0;0;1196055925292859392;
1375833011824992268;T23GhaKMljVJEMJ;1;0;0;0;0;1375833011824992268;
1326083270019178497;YasinHo63751588;1;0;0;0;0;1326083270019178497;
1170739551280590848;Mohamma70493318;1;0;0;0;0;1170739551280590848;
1371504789117235208;jadughorbd;1;0;0;0;0;1371504789117235208;
4905266892;khalifa_miraz;1;0;0;0;0;4905266892;
1368928120686972929;AsmaAkter82;1;0;0;0;0;1368928120686972929;
1278414469773668352;Mahmudu33158903;1;0;0;0;0;1278414469773668352;
1351415145419862018;Odrita_nissas12;1;0;0;0;0;1351415145419862018;
1392165331754356736;SaifulA08509612;1;0;0;0;0;1392165331754356736;
956175791024431106;muneeb_xeb;1;0;0;0;0;956175791024431106;
1272156358754938882;Ghzal_6;1;0;0;0;0;1272156358754938882;
1385605712244613124;Misbah_456;1;0;0;0;0;1385605712244613124;
754934672;Najeebrind;1;0;0;0;0;754934672;
1433639534;KazmiMehreen;1;0;0;0;0;1433639534;
1315677369873559552;_i__q__r__a;1;0;0;0;0;1315677369873559552;
1798988850;aamilbaba123;1;0;0;0;0;1798988850;
2578570129;hd_1069;1;0;0;0;0;2578570129;
1389264041776795653;MdJahir10312133;1;0;0;0;0;1389264041776795653;
1201495811823194113;f_pti1;1;0;0;0;0;1201495811823194113;
856119253627535361;Sr_FEnG;1;0;0;0;0;856119253627535361;
1125783118722551808;Articulate_Kh;1;0;0;0;0;1125783118722551808;
1162295060312014848;safgan0;1;0;0;0;0;1162295060312014848;
827546892095672320;Int_55;1;0;0;0;0;827546892095672320;
129748040;healing_hands9;1;0;0;0;0;129748040;
1342459630257983488;shihavul;1;0;0;0;0;1342459630257983488;
1100634086870261760;TariqNaeemPak;1;0;0;0;0;1100634086870261760;
905190107006853122;ChefJahed;1;0;0;0;0;905190107006853122;
1192782675473514499;HParst;1;0;0;0;0;1192782675473514499;
1398573648278065153;swmLKmuFW56mxMI;1;0;0;0;0;1398573648278065153;
1252103373400289284;my_duas;1;0;0;0;0;1252103373400289284;
717164735519653889;Abdullah562301;1;0;0;0;0;717164735519653889;
1369260344904798209;MovieLink20;1;0;0;0;0;1369260344904798209;
1297760872035565569;SarowrFahad;1;0;0;0;0;1297760872035565569;
1384544825031106564;NadimHa78929764;1;0;0;0;0;1384544825031106564;
230877470;wilyxtower;1;0;0;0;0;230877470;
1395355963281051654;topo_malo;1;0;0;0;0;1395355963281051654;
110759113;mfdoalvarez;1;0;0;0;0;110759113;
4305194001;ElenaValOvalle;1;34.971;31.3533;0;33.6758;4305194001;
973694120169525248;felipe_canoles;1;0;0;0;0;973694120169525248;
363166015;VRechner;1;0;0;0;0;363166015;
26595791;Jackpiolin;1;0;0;0;0;26595791;
2324038990;StmZepeda;1;0;0;0;0;2324038990;
3333336867;asuvinuelap;1;38.003;29.0611;0;32.9359;3333336867;
811073408750546944;julidt75;1;0;0;0;0;811073408750546944;
719896808999292928;cahImest;1;0;0;0;0;719896808999292928;
821825343342448640;MemeZoidberg;1;0;0;0;0;821825343342448640;
2354775575;12TruthHurts;1;0;0;0;0;2354775575;
836131109624770560;NotTomiLahren;1;38.3562;28.7671;0;32.8767;836131109624770560;
871059027651854336;Malecasero;1;0;0;0;0;871059027651854336;
4335671892;ambertrammell08;1;0;0;0;0;4335671892;
737015689848983552;lunagvio;1;0;0;0;0;737015689848983552;
4194996383;cffeepot;1;0;0;0;0;4194996383;
897513115901997058;toni_ovalle;1;0;0;0;0;897513115901997058;
814664652940513280;pia_lina13;1;0;0;0;0;814664652940513280;
1208075588570931204;emamonardes;1;0;0;0;0;1208075588570931204;
1379953711200489474;AmancayIvania;1;34.8837;30.2326;0;34.8837;1379953711200489474;
914864497432592384;XPmotorscl;1;0;0;0;0;914864497432592384;
1193558065586552834;Rodrico72493669;1;28.7671;32.8767;0;38.3562;1193558065586552834;
162836023;MaliciaVp;1;0;0;0;0;162836023;
844565702;carly4ever60209;1;0;0;0;0;844565702;
172871638;ramiromendozalp;1;0;0;0;0;172871638;
331885083;GamezHenry;1;0;0;0;0;331885083;
2809592941;LaiaNoticies;1;0;0;0;0;2809592941;
3241412375;chrigaguba1;1;0;0;0;0;3241412375;
706150019288715264;JulioRosCald2;1;0;0;0;0;706150019288715264;
4849287335;monikit42245;1;0;0;0;0;4849287335;
226208976;tim_garside;1;0;0;0;0;226208976;
875977556662603777;Jaumenduro;1;0;0;0;0;875977556662603777;
904541990175379456;daniela3092017;1;0;0;0;0;904541990175379456;
918498693313163265;MarcoASolis____;1;0;0;0;0;918498693313163265;
1397798411517169664;NoeliaSanhueza1;1;0;0;0;0;1397798411517169664;
1080846541;FrankMartinez_;1;0;0;0;0;1080846541;
1205724516535529472;AloProvat;1;0;0;0;0;1205724516535529472;
1266211180810579968;sand_duran;1;33.3333;33.3333;0;33.3333;1266211180810579968;
2220107417;EstebanCML;1;0;0;0;0;2220107417;
754094887423836160;DExpropiadora;1;0;0;0;0;754094887423836160;
181426483;italvs;1;0;0;0;0;181426483;
358245672;sbnlhr;1;0;0;0;0;358245672;
1375249611489734656;nany_pierre;1;0;0;0;0;1375249611489734656;
1397931377073475584;scarlet41547953;1;36.0219;29.7572;0;34.2208;1397931377073475584;
1398024225718476803;IgnacionMayer;1;0;0;0;0;1398024225718476803;
128699085;elp1pe;1;0;0;0;0;128699085;
1398047322790055941;MONICAM73289438;1;0;0;0;0;1398047322790055941;
3485490915;dalevidaacris;1;0;0;0;0;3485490915;
1395742989813682184;Orlando63693831;1;0;0;0;0;1395742989813682184;
493806959;sham_i8;1;0;0;0;0;493806959;
1198703090939125765;Picaflor_rojo;1;0;0;0;0;1198703090939125765;
382944418;Jorgesv82;1;29.0323;35.4839;0;35.4839;382944418;
436214850;bernievidalvarg;1;0;0;0;0;436214850;
36852828;Maritzapino;1;0;0;0;0;36852828;
2268546976;IvnAtao;1;0;0;0;0;2268546976;
3358839209;liana2418;1;0;0;0;0;3358839209;
3549118882;vmendozagomez20;1;0;0;0;0;3549118882;
1658259444;mavi_par;1;0;0;0;0;1658259444;
3669558436;renee_clau;1;0;0;0;0;3669558436;
3723484757;r1707richar111;1;0;0;0;0;3723484757;
4623406163;diego_lonconi;1;0;0;0;0;4623406163;
716813000913629184;kelvin_yamir;1;28.5714;35.7143;0;35.7143;716813000913629184;
739636668953690112;juan93g02;1;0;0;0;0;739636668953690112;
2764486252;nely_44427;1;0;0;0;0;2764486252;
747420230914347008;YngryB;1;0;0;0;0;747420230914347008;
1195249405;CajaCusco;1;0;0;0;0;1195249405;
751243472439476226;karitoRC46;1;0;0;0;0;751243472439476226;
766803603071918080;jorgeluisaldi18;1;0;0;0;0;766803603071918080;
3837877822;MiaChahua;1;0;0;0;0;3837877822;
836734259796770819;nileugim62;1;0;0;0;0;836734259796770819;
2262197060;IbonVelazco;1;0;0;0;0;2262197060;
874121629160415232;DianaThubb01;1;0;0;0;0;874121629160415232;
847506678236856320;MezoneRives;1;0;0;0;0;847506678236856320;
4396712553;Nelascarojas;1;0;0;0;0;4396712553;
1021184786126262272;MLucas03586833;1;0;0;0;0;1021184786126262272;
764210263042260992;mezavasquezd;1;0;0;0;0;764210263042260992;
577495116;gentedecusco;1;0;0;0;0;577495116;
840221193051471872;MaranuraMuni;1;0;0;0;0;840221193051471872;
1215274835137515520;CarlosDavid_BH;1;0;0;0;0;1215274835137515520;
396839435;lualguire;1;0;0;0;0;396839435;
137163841;unchalanmas;1;0;0;0;0;137163841;
868206463315054592;soyandresrincon;1;0;0;0;0;868206463315054592;
2766699057;cinacio06;1;0;0;0;0;2766699057;
1266836636123435011;MarioJhoan2;1;0;0;0;0;1266836636123435011;
1280556121644847105;OLIVERTechnolo1;1;0;0;0;0;1280556121644847105;
1349161795278282752;llamberto2020;1;0;0;0;0;1349161795278282752;
778084523888222209;comparte_una;1;0;0;0;0;778084523888222209;
2747072157;serteca80;1;0;0;0;0;2747072157;
1331564502589067269;FranFarBau;1;39.8329;27.5766;0;32.5905;1331564502589067269;
2642225938;vmaciase;1;0;0;0;0;2642225938;
143287105;waltersberna;1;0;0;0;0;143287105;
72296788;dnlrys;1;0;0;0;0;72296788;
1334850712640118784;demandafyf;1;30.6122;30.6122;0;38.7755;1334850712640118784;
479515712;cally4all;1;0;0;0;0;479515712;
1339882928755658752;indexadosinver1;1;0;0;0;0;1339882928755658752;
60470368;axelchri;1;0;0;0;0;60470368;
1348052477044805634;lemoncryptoreal;1;0;0;0;0;1348052477044805634;
4166193316;Mr_one_two_V;1;0;0;0;0;4166193316;
1357305545988988929;Joey__JETS;1;0;0;0;0;1357305545988988929;
1107361459267428353;bolsanow;1;0;0;0;0;1107361459267428353;
1309485222984134661;enriquemr__;1;0;0;0;0;1309485222984134661;
1274743874448240642;InversorR;1;0;0;0;0;1274743874448240642;
234492901;Fondoper;1;0;0;0;0;234492901;
829047807453646848;herminahas;1;0;0;0;0;829047807453646848;
1369225165817532420;jennifer_cababa;1;34.3788;28.9505;0;36.6707;1369225165817532420;
325195894;FernandoAranci1;1;0;0;0;0;325195894;
1002177496501153792;FranciscaVW1;1;0;0;0;0;1002177496501153792;
387576326;JdelaTorre82;1;0;0;0;0;387576326;
282560775;alizlot;1;0;0;0;0;282560775;
724284476042391552;JamesElfer;1;0;0;0;0;724284476042391552;
1011960801060630530;DivanPoduje;1;0;0;0;0;1011960801060630530;
1358451274149228544;TradeAnais;1;34.7826;32.6087;0;32.6087;1358451274149228544;
903279986634838017;tatto_falconi;1;27.2727;27.2727;0;45.4545;903279986634838017;
1083576239149875201;NguynHo47617492;1;0;0;0;0;1083576239149875201;
1084631012599087104;HoiTin9;1;0;0;0;0;1084631012599087104;
987473093563179010;InfoGuideAfrica;1;0;0;0;0;987473093563179010;
797888040;Sedat_baki;1;0;0;0;0;797888040;
1005644410049253376;AkipekMustafa;1;0;0;0;0;1005644410049253376;
507400930;ece1966;1;0;0;0;0;507400930;
766677363543379968;Yucel13_;1;0;0;0;0;766677363543379968;
3885491600;tonihermawan019;1;0;0;0;0;3885491600;
942818346474512384;Btcdonar1;1;0;0;0;0;942818346474512384;
826395461460303873;TopTwitchFails;1;0;0;0;0;826395461460303873;
964926866573463552;Vialianna;1;0;0;0;0;964926866573463552;
763985480;ProPokerBro;1;0;0;0;0;763985480;
1126098800479752192;ViktoriaRaa;1;0;0;0;0;1126098800479752192;
929056669136572417;Alyona1208;1;0;0;0;0;929056669136572417;
